Age,Gender,Income,Location,Ad Type,Ad Topic,Ad Placement,Clicks,Click Time,Conversion Rate,CTR,Impressions,Expected_Conversions,Estimated_Cost,Estimated_Revenue,CPA,ROI
13.0,Male,51767.32,Suburban,Text,Food,Website,4,2023-09-26 20:45:56.916351,0.1176,0.0392,102.04081632653062,0.4704,2.0,18.816,4.251700680272109,8.408
32.0,Male,41395.84,Urban,Video,Finance,Social Media,6,2023-12-13 20:45:56.916351,0.2098,0.0611,98.19967266775777,1.2588,3.0,50.352,2.3832221163012393,15.783999999999999
21.0,Female,25042.56,Suburban,Banner,Food,Website,4,2023-09-02 20:45:56.916351,0.1725,0.0358,111.73184357541899,0.69,2.0,27.599999999999998,2.8985507246376816,12.799999999999999
29.0,Male,59978.84,Rural,Banner,Finance,Website,2,2023-10-07 20:45:56.916351,0.2458,0.0564,35.46099290780142,0.4916,1.0,19.663999999999998,2.034174125305126,18.663999999999998
51.0,Female,14660.07,Urban,Text,Fashion,Search Engine,8,2024-02-24 20:45:56.916351,0.3714,0.051,156.86274509803923,2.9712,4.0,118.848,1.3462574044157243,28.712
53.0,Male,41602.17,Rural,Native,Finance,Social Media,4,2023-07-07 20:45:56.916351,0.2408,0.0782,51.15089514066496,0.9632,2.0,38.528,2.0764119601328903,18.264
51.0,Male,63950.88,Urban,Video,Technology,Social Media,12,2024-01-05 20:45:56.916351,0.0971,0.0434,276.49769585253455,1.1652,6.0,46.608000000000004,5.1493305870236865,6.768000000000001
43.0,Male,59477.22,Rural,Native,Travel,Website,4,2024-01-17 20:45:56.916351,0.0891,0.0287,139.37282229965157,0.3564,2.0,14.256,5.611672278338945,6.128
27.0,Male,48697.82,Rural,Native,Finance,Social Media,3,2023-06-30 20:45:56.916351,0.1781,0.0652,46.01226993865031,0.5343,1.5,21.372,2.807411566535654,13.248
41.0,Other,70445.1,Rural,Banner,Fashion,Social Media,8,2023-06-05 20:45:56.916351,0.1927,0.0734,108.99182561307902,1.5416,4.0,61.664,2.594706798131811,14.416
9.0,Female,38960.39,Rural,Native,Travel,Website,8,2024-02-05 20:45:56.916351,0.1737,0.062,129.03225806451613,1.3896,4.0,55.583999999999996,2.8785261945883707,12.895999999999999
51.0,Male,43221.37,Suburban,Banner,Travel,Search Engine,7,2023-07-30 20:45:56.916351,0.1532,0.048,145.83333333333334,1.0724,3.5,42.896,3.2637075718015667,11.256
18.0,Female,81528.18,Urban,Banner,Travel,Social Media,4,2024-03-11 20:45:56.916351,0.0902,0.074,54.054054054054056,0.3608,2.0,14.432,5.5432372505543235,6.216
55.0,Male,35892.92,Suburban,Banner,Finance,Website,10,2024-01-27 20:45:56.916351,0.2997,0.0487,205.3388090349076,2.9970000000000003,5.0,119.88000000000001,1.668335001668335,22.976000000000003
25.0,Male,24223.92,Suburban,Native,Technology,Social Media,6,2024-01-13 20:45:56.916351,0.183,0.0523,114.72275334608031,1.0979999999999999,3.0,43.919999999999995,2.7322404371584703,13.639999999999999
68.0,Female,56469.35,Suburban,Banner,Health,Website,6,2024-04-19 20:45:56.916351,0.1749,0.0599,100.1669449081803,1.0493999999999999,3.0,41.976,2.858776443682104,12.991999999999999
31.0,Other,47165.32,Urban,Banner,Health,Website,6,2023-09-25 20:45:56.916351,0.0767,0.0813,73.80073800738008,0.46020000000000005,3.0,18.408,6.518904823989569,5.136
33.0,Other,68557.05,Urban,Text,Food,Website,2,2024-04-03 20:45:56.916351,0.0888,0.0354,56.497175141242934,0.1776,1.0,7.104,5.63063063063063,6.104
46.0,Female,45451.6,Urban,Banner,Food,Social Media,6,2023-10-16 20:45:56.916351,0.3671,0.0545,110.09174311926606,2.2026,3.0,88.104,1.3620266957232363,28.368
14.0,Male,65016.9,Urban,Banner,Fashion,Social Media,7,2023-12-22 20:45:56.916351,0.2446,0.0116,603.448275862069,1.7122000000000002,3.5,68.488,2.044153720359771,18.568
38.0,Female,78932.67,Urban,Text,Food,Website,6,2024-02-11 20:45:56.916351,0.4376,0.0819,73.26007326007326,2.6256,3.0,105.024,1.1425959780621573,34.008
19.0,Female,62976.54,Suburban,Text,Travel,Search Engine,0,2023-11-17 20:45:56.916351,0.2232,0.0094,0.0,0.0,0.0,0.0,,
45.0,Other,30090.74,Urban,Video,Technology,Website,3,2023-09-22 20:45:56.916351,0.4376,0.05,60.0,1.3128,1.5,52.512,1.1425959780621573,34.008
42.0,Female,36695.84,Suburban,Native,Finance,Website,7,2023-08-18 20:45:56.916351,0.1061,0.0339,206.4896755162242,0.7427,3.5,29.708000000000002,4.71253534401508,7.488
38.0,Male,55729.74,Rural,Banner,Travel,Social Media,2,2024-03-06 20:45:56.916351,0.1029,0.0641,31.201248049921993,0.2058,1.0,8.232000000000001,4.859086491739553,7.232000000000001
53.0,Female,42653.93,Urban,Text,Health,Social Media,4,2023-07-07 20:45:56.916351,0.3027,0.0486,82.3045267489712,1.2108,2.0,48.432,1.6518004625041294,23.216
37.0,Female,20083.66,Rural,Banner,Finance,Website,5,2023-10-27 20:45:56.916351,0.1089,0.0595,84.03361344537815,0.5445,2.5,21.78,4.591368227731865,7.712000000000001
2.0,Female,54654.02,Suburban,Native,Health,Search Engine,4,2023-08-22 20:45:56.916351,0.0785,0.0206,194.17475728155338,0.314,2.0,12.56,6.369426751592357,5.28
23.0,Male,19039.86,Urban,Banner,Health,Website,6,2024-04-11 20:45:56.916351,0.3173,0.0544,110.29411764705883,1.9038000000000002,3.0,76.152,1.5757957768673179,24.384
20.0,Other,22738.97,Rural,Native,Food,Website,8,2024-04-02 20:45:56.916351,0.1796,0.022,363.6363636363637,1.4368,4.0,57.472,2.7839643652561246,13.368
44.0,Male,41112.9,Suburban,Native,Technology,Social Media,7,2023-05-22 20:45:56.916351,0.1238,0.0528,132.57575757575756,0.8665999999999999,3.5,34.663999999999994,4.0387722132471735,8.903999999999998
31.0,Male,82049.22,Suburban,Video,Finance,Website,3,2023-05-20 20:45:56.916351,0.0962,0.0687,43.66812227074236,0.28859999999999997,1.5,11.543999999999999,5.1975051975051985,6.695999999999999
25.0,Female,29893.4,Suburban,Text,Fashion,Search Engine,2,2023-09-20 20:45:56.916351,0.4653,0.0735,27.2108843537415,0.9306,1.0,37.224,1.0745755426606491,36.224
22.0,Male,64696.36,Rural,Text,Travel,Website,6,2023-11-12 20:45:56.916351,0.417,0.0639,93.89671361502347,2.502,3.0,100.07999999999998,1.1990407673860912,32.35999999999999
29.0,Female,67600.98,Suburban,Native,Travel,Website,4,2023-09-25 20:45:56.916351,0.1914,0.0943,42.417815482502654,0.7656,2.0,30.624,2.6123301985370952,14.312
41.0,Male,66838.12,Rural,Banner,Finance,Search Engine,3,2023-06-22 20:45:56.916351,0.0207,0.0327,91.74311926605505,0.0621,1.5,2.484,24.154589371980677,0.656
48.0,Male,51990.76,Urban,Banner,Finance,Search Engine,5,2023-08-06 20:45:56.916351,0.2058,0.0465,107.52688172043011,1.0290000000000001,2.5,41.160000000000004,2.4295432458697763,15.464000000000002
35.0,Male,45502.71,Rural,Banner,Finance,Search Engine,6,2024-01-26 20:45:56.916351,0.2739,0.0251,239.0438247011952,1.6433999999999997,3.0,65.73599999999999,1.8254837531945969,20.911999999999995
28.0,Male,39411.64,Rural,Video,Health,Search Engine,3,2023-05-14 20:45:56.916351,0.2461,0.0405,74.07407407407408,0.7383000000000001,1.5,29.532000000000004,2.031694433157253,18.688000000000002
35.0,Male,56320.64,Rural,Text,Finance,Website,7,2023-06-22 20:45:56.916351,0.3256,0.0661,105.9001512859304,2.2792,3.5,91.16799999999999,1.5356265356265357,25.048
16.0,Female,51848.01,Suburban,Video,Technology,Social Media,4,2023-08-03 20:45:56.916351,0.2901,0.0413,96.85230024213074,1.1604,2.0,46.416000000000004,1.723543605653223,22.208000000000002
28.0,Female,41913.93,Rural,Banner,Food,Social Media,3,2023-06-18 20:45:56.916351,0.1912,0.0498,60.24096385542169,0.5736,1.5,22.944,2.6150627615062763,14.296
56.0,Female,67902.81,Rural,Native,Travel,Website,6,2024-01-03 20:45:56.916351,0.0833,0.0503,119.28429423459245,0.4998,3.0,19.992,6.002400960384153,5.664000000000001
51.0,Male,25602.34,Urban,Video,Food,Search Engine,7,2023-07-08 20:45:56.916351,0.2009,0.0444,157.65765765765764,1.4062999999999999,3.5,56.251999999999995,2.4888003982080638,15.072
68.0,Female,48662.55,Suburban,Video,Technology,Social Media,6,2024-01-28 20:45:56.916351,0.0502,0.0533,112.5703564727955,0.3012,3.0,12.048000000000002,9.9601593625498,3.0160000000000005
24.0,Male,59834.44,Rural,Video,Health,Social Media,10,2023-10-14 20:45:56.916351,0.2748,0.0448,223.21428571428572,2.7479999999999998,5.0,109.91999999999999,1.819505094614265,20.983999999999998
74.0,Female,61779.17,Suburban,Native,Finance,Social Media,4,2024-01-07 20:45:56.916351,0.3378,0.0412,97.08737864077669,1.3512,2.0,54.048,1.4801657785671996,26.024
27.0,Male,12549.0,Suburban,Native,Travel,Search Engine,6,2023-09-28 20:45:56.916351,0.2277,0.0333,180.18018018018017,1.3662,3.0,54.648,2.195871761089152,17.216
25.0,Male,14022.73,Urban,Video,Finance,Social Media,7,2024-01-02 20:45:56.916351,0.2129,0.0453,154.5253863134658,1.4903,3.5,59.611999999999995,2.3485204321277595,16.032
39.0,Male,56302.6,Suburban,Text,Travel,Search Engine,5,2023-11-24 20:45:56.916351,0.1283,0.0314,159.23566878980893,0.6415,2.5,25.659999999999997,3.8971161340607954,9.264
42.0,Male,23376.59,Urban,Text,Fashion,Social Media,4,2024-02-08 20:45:56.916351,0.1692,0.076,52.631578947368425,0.6768,2.0,27.072,2.955082742316785,12.536
37.0,Other,40273.95,Rural,Text,Technology,Search Engine,4,2023-10-03 20:45:56.916351,0.2621,0.0545,73.39449541284404,1.0484,2.0,41.936,1.9076688286913392,19.968
33.0,Female,43369.6,Urban,Video,Technology,Search Engine,4,2023-06-23 20:45:56.916351,0.2043,0.0656,60.975609756097555,0.8172,2.0,32.688,2.4473813020068524,15.344000000000001
65.0,Male,46115.67,Urban,Video,Technology,Search Engine,3,2024-01-20 20:45:56.916351,0.1771,0.0836,35.885167464114836,0.5313,1.5,21.252,2.82326369282891,13.168
17.0,Other,85035.16,Rural,Text,Health,Website,3,2023-07-13 20:45:56.916351,0.0702,0.0742,40.43126684636118,0.2106,1.5,8.424,7.122507122507122,4.616
18.0,Female,54736.88,Urban,Video,Finance,Social Media,6,2023-05-29 20:45:56.916351,0.3391,0.0669,89.68609865470852,2.0346,3.0,81.38400000000001,1.474491300501327,26.128000000000004
38.0,Female,61313.46,Urban,Text,Finance,Search Engine,6,2024-03-15 20:45:56.916351,0.1309,0.0183,327.8688524590164,0.7853999999999999,3.0,31.415999999999997,3.819709702062644,9.472
33.0,Female,49434.69,Urban,Video,Travel,Search Engine,7,2023-06-25 20:45:56.916351,0.3054,0.0524,133.58778625954199,2.1378,3.5,85.512,1.6371971185330714,23.432
35.0,Male,85647.35,Suburban,Banner,Health,Social Media,3,2024-02-24 20:45:56.916351,0.24,0.0403,74.44168734491315,0.72,1.5,28.799999999999997,2.0833333333333335,18.2
69.0,Female,46559.04,Suburban,Banner,Finance,Search Engine,5,2023-08-13 20:45:56.916351,0.2848,0.0686,72.8862973760933,1.424,2.5,56.959999999999994,1.75561797752809,21.784
60.0,Female,22874.99,Urban,Text,Fashion,Website,4,2023-11-15 20:45:56.916351,0.1421,0.0489,81.79959100204499,0.5684,2.0,22.736,3.518648838845883,10.368
44.0,Male,70323.37,Suburban,Native,Health,Search Engine,4,2023-08-25 20:45:56.916351,0.1345,0.0566,70.6713780918728,0.538,2.0,21.520000000000003,3.717472118959108,9.760000000000002
23.0,Female,31636.86,Rural,Banner,Technology,Website,3,2023-07-17 20:45:56.917348,0.4968,0.0497,60.36217303822937,1.4904000000000002,1.5,59.61600000000001,1.006441223832528,38.74400000000001
38.0,Female,36457.36,Rural,Native,Technology,Website,6,2023-10-22 20:45:56.917348,0.0584,0.0542,110.70110701107012,0.3504,3.0,14.016,8.561643835616438,3.672
8.0,Other,44643.93,Urban,Native,Finance,Social Media,3,2023-09-20 20:45:56.917348,0.1929,0.0536,55.97014925373134,0.5787,1.5,23.148,2.592016588906169,14.432
22.0,Male,37169.81,Rural,Banner,Travel,Search Engine,8,2024-03-25 20:45:56.917348,0.3213,0.0375,213.33333333333334,2.5704,4.0,102.81599999999999,1.5561780267662622,24.703999999999997
46.0,Male,30187.24,Urban,Banner,Health,Social Media,3,2024-02-26 20:45:56.917348,0.123,0.0737,40.70556309362279,0.369,1.5,14.76,4.065040650406504,8.84
20.0,Male,76692.95,Urban,Text,Finance,Social Media,5,2024-04-10 20:45:56.917348,0.3211,0.0801,62.421972534332085,1.6055,2.5,64.22,1.5571473061351604,24.688
25.0,Female,35359.64,Rural,Text,Travel,Social Media,7,2024-04-16 20:45:56.917348,0.3817,0.0537,130.3538175046555,2.6719,3.5,106.876,1.3099292638197537,29.536
38.0,Female,63866.97,Suburban,Banner,Health,Search Engine,4,2023-05-28 20:45:56.917348,0.099,0.0545,73.39449541284404,0.396,2.0,15.84,5.05050505050505,6.92
,Male,43789.78,Suburban,Banner,Travel,Social Media,5,2024-04-18 20:45:56.917348,0.1879,0.0558,89.60573476702508,0.9395,2.5,37.58,2.660989888238425,14.032
38.0,Female,51875.4,Rural,Native,Finance,Website,7,2024-01-22 20:45:56.917348,0.1212,0.0448,156.25,0.8484,3.5,33.936,4.125412541254125,8.696
39.0,Male,60737.15,Urban,Banner,Fashion,Search Engine,6,2023-06-27 20:45:56.917348,0.3408,0.0772,77.720207253886,2.0448,3.0,81.792,1.4671361502347418,26.264
43.0,Female,50260.17,Urban,Video,Food,Search Engine,7,2023-12-24 20:45:56.917348,0.0863,0.0478,146.44351464435147,0.6041,3.5,24.163999999999998,5.793742757821553,5.903999999999999
60.0,Female,30653.22,Suburban,Native,Health,Website,10,2023-08-29 20:45:56.917348,0.122,0.0548,182.4817518248175,1.22,5.0,48.8,4.098360655737705,8.76
27.0,Male,60772.94,Urban,Video,Finance,Website,5,2023-04-30 20:45:56.917348,0.0536,0.044,113.63636363636364,0.268,2.5,10.72,9.328358208955223,3.2880000000000003
31.0,Male,52010.38,Rural,Native,Food,Search Engine,3,2023-07-10 20:45:56.917348,0.0961,0.0688,43.604651162790695,0.2883,1.5,11.532,5.202913631633715,6.688
23.0,Male,90649.73,Rural,Native,Food,Search Engine,2,2023-09-06 20:45:56.917348,0.4905,0.0354,56.497175141242934,0.981,1.0,39.24,1.019367991845056,38.24
25.0,Female,74110.91,Urban,Text,Finance,Website,6,2023-06-17 20:45:56.917348,0.4845,0.0582,103.09278350515464,2.907,3.0,116.28,1.0319917440660475,37.76
24.0,Female,66441.68,Suburban,Native,Technology,Website,6,2023-09-23 20:45:56.917348,0.1491,0.0312,192.30769230769232,0.8946000000000001,3.0,35.784000000000006,3.3534540576794094,10.928000000000003
24.0,Female,18879.96,Urban,Text,Health,Website,8,2023-06-21 20:45:56.917348,0.0813,0.0778,102.82776349614397,0.6504,4.0,26.016,6.150061500615006,5.504
5.0,Male,53764.93,Suburban,Video,Finance,Website,4,2023-12-09 20:45:56.917348,0.3607,0.0733,54.57025920873124,1.4428,2.0,57.712,1.386193512614361,27.856
17.0,Female,82269.87,Rural,Banner,Finance,Search Engine,4,2024-02-19 20:45:56.917348,0.0845,0.0555,72.07207207207207,0.338,2.0,13.520000000000001,5.9171597633136095,5.760000000000001
46.0,Male,48840.23,Suburban,Banner,Travel,Social Media,8,2024-04-05 20:45:56.917348,0.0839,0.1005,79.60199004975124,0.6712,4.0,26.848,5.959475566150179,5.712
29.0,Male,41411.83,Rural,Text,Health,Website,5,2023-12-16 20:45:56.917348,0.1188,0.009,555.5555555555555,0.594,2.5,23.759999999999998,4.208754208754209,8.504
27.0,Other,96328.75,Rural,Video,Food,Website,8,2023-07-11 20:45:56.917348,0.0803,0.0412,194.17475728155338,0.6424,4.0,25.695999999999998,6.226650062266501,5.4239999999999995
28.0,Male,76936.04,Urban,Text,Finance,Social Media,5,2024-01-26 20:45:56.917348,0.0667,0.0416,120.1923076923077,0.33349999999999996,2.5,13.339999999999998,7.4962518740629696,4.335999999999999
39.0,Male,64044.87,Suburban,Native,Food,Social Media,5,2023-06-12 20:45:56.917348,0.2059,0.0648,77.1604938271605,1.0295,2.5,41.18000000000001,2.4283632831471587,15.472000000000003
15.0,Male,55558.95,Suburban,Video,Technology,Search Engine,3,2023-12-05 20:45:56.917348,0.032,0.0526,57.03422053231939,0.096,1.5,3.84,15.625,1.5599999999999998
48.0,Male,39993.19,Suburban,Banner,Health,Search Engine,7,2023-05-04 20:45:56.917348,0.1482,0.0347,201.72910662824208,1.0373999999999999,3.5,41.495999999999995,3.373819163292848,10.855999999999998
3.0,Female,67890.66,Suburban,Banner,Technology,Social Media,4,2024-04-05 20:45:56.917348,0.2456,0.0619,64.62035541195478,0.9824,2.0,39.296,2.035830618892508,18.648
50.0,Male,54148.97,Urban,Banner,Fashion,Social Media,3,2023-07-04 20:45:56.917348,0.1561,0.0383,78.32898172323759,0.46829999999999994,1.5,18.732,3.203074951953876,11.488
41.0,Female,50333.04,Urban,Native,Technology,Website,2,2024-02-02 20:45:56.917348,0.1422,0.076,26.315789473684212,0.2844,1.0,11.376,3.5161744022503516,10.376
4.0,Male,68717.11,Rural,Video,Fashion,Website,2,2024-01-17 20:45:56.917348,0.0925,0.0564,35.46099290780142,0.185,1.0,7.4,5.405405405405405,6.4
36.0,Male,43500.22,Rural,Video,Travel,Search Engine,5,2023-08-18 20:45:56.917348,0.0334,0.0524,95.41984732824427,0.16699999999999998,2.5,6.68,14.970059880239523,1.672
40.0,Female,79397.13,Rural,Native,Fashion,Social Media,0,2024-03-08 20:45:56.917348,0.3379,0.0488,0.0,0.0,0.0,0.0,,
17.0,Male,41666.28,Suburban,Native,Finance,Social Media,8,2023-05-09 20:45:56.917348,0.0611,0.0831,96.26955475330928,0.4888,4.0,19.552,8.183306055646481,3.888
34.0,Female,38352.45,Urban,Banner,Finance,Website,5,2023-11-11 20:45:56.917348,0.2355,0.0519,96.33911368015414,1.1775,2.5,47.1,2.1231422505307855,17.84
12.0,Female,63369.86,Urban,Text,Travel,Search Engine,7,2024-02-11 20:45:56.917348,0.1644,0.0376,186.17021276595744,1.1507999999999998,3.5,46.032,3.041362530413626,12.152
48.0,Female,50561.3,Rural,Text,Travel,Website,8,2024-02-19 20:45:56.917348,0.2916,0.088,90.90909090909092,2.3328,4.0,93.31200000000001,1.7146776406035664,22.328000000000003
45.0,Other,43287.81,Suburban,Native,Fashion,Social Media,1,2024-01-03 20:45:56.917348,0.3155,0.049,20.408163265306122,0.3155,0.5,12.620000000000001,1.5847860538827259,24.240000000000002
34.0,Female,60636.32,Suburban,Text,Food,Search Engine,7,2023-06-07 20:45:56.917348,0.2729,0.0327,214.06727828746176,1.9102999999999999,3.5,76.41199999999999,1.832172957127153,20.831999999999997
,Female,20427.52,Rural,Text,Food,Website,4,2023-09-13 20:45:56.917348,0.3439,0.0396,101.010101010101,1.3756,2.0,55.024,1.4539110206455366,26.512
34.0,Male,29703.94,Urban,Banner,Fashion,Social Media,3,2023-10-13 20:45:56.917348,0.0765,0.0452,66.3716814159292,0.22949999999999998,1.5,9.18,6.535947712418301,5.12
32.0,Female,73699.24,Urban,Banner,Technology,Social Media,6,2023-11-19 20:45:56.917348,0.1823,0.0532,112.78195488721805,1.0937999999999999,3.0,43.751999999999995,2.7427317608337907,13.583999999999998
24.0,Female,54783.49,Suburban,Native,Fashion,Website,4,2024-04-17 20:45:56.917348,0.0254,0.068,58.8235294117647,0.1016,2.0,4.064,19.68503937007874,1.032
13.0,Male,37623.5,Suburban,Banner,Finance,Website,3,2024-03-11 20:45:56.917348,0.19,0.0668,44.91017964071857,0.5700000000000001,1.5,22.800000000000004,2.631578947368421,14.200000000000003
22.0,Other,70573.01,Rural,Video,Health,Search Engine,3,2023-05-03 20:45:56.917348,0.4594,0.0239,125.52301255230125,1.3781999999999999,1.5,55.12799999999999,1.08837614279495,35.751999999999995
27.0,Male,35979.09,Suburban,Text,Health,Search Engine,7,2023-08-17 20:45:56.917348,0.1268,0.0419,167.06443914081146,0.8876,3.5,35.504,3.9432176656151423,9.144
33.0,Male,38560.86,Rural,Video,Finance,Search Engine,3,2023-09-10 20:45:56.917348,0.0542,0.0572,52.44755244755245,0.1626,1.5,6.504,9.22509225092251,3.336
44.0,Male,53107.32,Suburban,Native,Health,Search Engine,3,2023-08-08 20:45:56.917348,0.1427,0.0237,126.58227848101266,0.4281,1.5,17.124,3.5038542396636303,10.415999999999999
44.0,Male,71378.06,Suburban,Video,Food,Social Media,10,2023-10-06 20:45:56.917348,0.3551,0.0609,164.20361247947454,3.551,5.0,142.04000000000002,1.4080540692762602,27.408000000000005
38.0,Male,50283.34,Suburban,Text,Food,Website,5,2024-04-17 20:45:56.917348,0.1894,0.0286,174.82517482517483,0.9470000000000001,2.5,37.88,2.6399155227032733,14.152000000000001
19.0,Female,48364.15,Rural,Text,Finance,Search Engine,5,2024-03-01 20:45:56.917348,0.1733,0.028,178.57142857142856,0.8665,2.5,34.660000000000004,2.8851702250432774,12.864
37.0,Female,75742.99,Rural,Native,Technology,Social Media,4,2023-11-21 20:45:56.917348,0.1674,0.0704,56.81818181818181,0.6696,2.0,26.784,2.986857825567503,12.392
44.0,Other,67946.74,Rural,Text,Fashion,Website,10,2024-02-16 20:45:56.917348,0.288,0.046,217.3913043478261,2.88,5.0,115.19999999999999,1.7361111111111112,22.04
45.0,Male,70670.82,Suburban,Native,Travel,Website,4,2023-08-19 20:45:56.917348,0.2394,0.0463,86.39308855291577,0.9576,2.0,38.304,2.0885547201336676,18.152
49.0,Male,60623.49,Rural,Banner,Food,Search Engine,7,2023-05-02 20:45:56.917348,0.1523,0.0364,192.3076923076923,1.0661,3.5,42.644000000000005,3.2829940906106367,11.184000000000001
0.0,Female,54336.08,Rural,Video,Finance,Social Media,3,2024-03-08 20:45:56.917348,0.2954,0.0496,60.483870967741936,0.8862,1.5,35.448,1.6926201760324984,22.632
13.0,Female,57422.04,Rural,Native,Food,Website,4,2024-03-05 20:45:56.917348,0.6314,0.0597,67.00167504187604,2.5256,2.0,101.024,0.7918910357934749,49.512
29.0,Other,35476.53,Rural,Banner,Finance,Search Engine,6,2023-10-20 20:45:56.917348,0.1684,0.0403,148.8833746898263,1.0104,3.0,40.416,2.969121140142518,12.472
